Давление (Па),	Температура (К),	Сошлось?,	Min TPD (Дж/моль)
900000.0	131	1	-2076.3367712820746
1.0e6	131	1	-2067.1424877871664
1.1e6	131	1	-2041.8772280510946
1.2e6	131	1	-2001.4101629105953
1.3e6	131	1	-1945.7379126916717
1.4e6	131	1	-1873.8482274690573
1.5e6	131	1	-1783.2531584682017
1.6e6	131	1	-2.7285426931054386e-12
1.7e6	131	1	-4.736123940429334e-13
1.8e6	131	1	-2.0023053320406624e-12
1.9e6	131	1	-3.6481622197777985e-12
2.0e6	131	1	-3.3587299698225955e-12
2.1e6	131	1	5.572064175970128e-13
2.2e6	131	1	-4.99574737249405e-12
2.3e6	131	1	-1.458330899397945e-12
2.4e6	131	1	8.949650704431918e-13
2.5e6	131	1	-3.005827201571688e-13
2.6e6	131	1	-4.6936054073530985e-12
2.7e6	131	1	-4.599962635640201e-12
2.8e6	131	1	-2.143618828551522e-12
2.9e6	131	1	-2.8320075269493153e-12
3.0e6	131	1	-1.9705016377393394e-12
3.1e6	131	1	4.748623202232525e-14
3.2e6	131	1	-5.299090401713907e-12
3.3e6	131	1	-1.520372708930898e-12
3.4e6	131	1	-4.309599570750167e-13
3.5e6	131	1	-2.0425525030701554e-12
3.6e6	131	1	-1.9320631009573116e-12
3.7e6	131	1	-3.669587109103313e-12
3.8e6	131	1	-1.376798218665375e-12
3.9e6	131	1	-2.7455263916209894e-12
4.0e6	131	1	1.20046498101151e-12
4.1e6	131	1	-7.0722384505522716e-12
4.2e6	131	1	2.63327898694627e-12
4.3e6	131	1	-1.875828166306258e-12
4.4e6	131	1	-2.6255834677332173e-12
4.5e6	131	1	-2.5400707365178694e-12
4.6e6	131	1	1.2505758350813745e-12
4.7e6	131	1	-1.897257187723187e-12
4.8e6	131	1	6.860027957913625e-14
4.9e6	131	1	-1.65375367357222e-12
5.0e6	131	1	-6.755515115297462e-13
5.1e6	131	1	-2.50998977170599e-12
5.2e6	131	1	-1.961334350870131e-12
5.3e6	131	1	1.4254389561712915e-14
5.4e6	131	1	-2.1785351365425745e-12
5.5e6	131	1	5.528761926559417e-13
5.6e6	131	1	-1.1783314041667954e-12
5.7e6	131	1	-1.1893169079657245e-12
5.8e6	131	1	1.8622971857228386e-12
5.9e6	131	1	-2.689346393951943e-12
6.0e6	131	1	-4.419250788974836e-12
6.1e6	131	1	-1.9208426270821453e-12
6.2e6	131	1	-7.239592968963082e-13
6.3e6	131	1	7.392973458941456e-13
6.4e6	131	1	-2.3422044855842497e-12
6.5e6	131	1	-3.2389970184408957e-12
6.6e6	131	1	-3.552417778745927e-12
6.7e6	131	1	-1.4872756622082508e-12
6.8e6	131	1	-1.2310484311389843e-14
6.9e6	131	1	-3.3634744354588977e-12
7.0e6	131	1	-2.475343389252721e-13
7.1e6	131	1	-2.6326745401587634e-12
7.2e6	131	1	8.82714085220028e-14
7.3e6	131	1	-6.259346884072812e-13
7.4e6	131	1	1.7309012653456594e-12
7.5e6	131	1	1.9855002249427958e-12
7.6e6	131	1	-4.4721823110002304e-12
7.7e6	131	1	-1.234913929441841e-12
7.8e6	131	1	-2.1468726942231593e-12
7.9e6	131	1	-3.276545819744908e-13
8.0e6	131	1	-3.2809826818194643e-12
8.1e6	131	1	-2.460801433381844e-12
8.2e6	131	1	-1.485402549589379e-13
8.3e6	131	1	-1.5031265027288946e-12
8.4e6	131	1	-1.9268949562170565e-12
8.5e6	131	1	-1.7819300455661571e-12
8.6e6	131	1	1.5037622960352572e-13
8.7e6	131	1	1.4573153869917402e-12
8.8e6	131	1	-1.736036037067202e-12
8.9e6	131	1	-4.13254305490519e-12
9.0e6	131	1	-2.9823887758053886e-12
9.1e6	131	1	-7.163176134350807e-12
9.2e6	131	1	-1.8607350528331614e-12
9.3e6	131	1	-1.6429396216826116e-12
9.4e6	131	1	6.678488074655974e-13
9.5e6	131	1	-2.9117865817260133e-12
9.6e6	131	1	8.753448948863814e-13
9.7e6	131	1	-1.6011366709075925e-12
9.8e6	131	1	-3.3578678926702255e-12
9.9e6	131	1	1.8417481314823402e-12
1.0e7	131	1	-2.7529036919774687e-12
100000.0	132	1	-2518.3337359375696
200000.0	132	1	-1757.9981185071385
300000.0	132	1	-1473.3555848196156
400000.0	132	1	-1685.9585296145135
500000.0	132	1	-1825.512487662683
600000.0	132	1	-1917.8123350568394
700000.0	132	1	-1976.4621793973363
800000.0	132	1	-2009.4088708895938
900000.0	132	1	-2021.576625148067
1.0e6	132	1	-2016.083758788341
1.1e6	132	1	-1994.8467563734782
1.2e6	132	1	-1958.8740453896723
1.3e6	132	1	-1908.3642356542014
1.4e6	132	1	-1842.626830359186
1.5e6	132	1	-1759.7451866175506
1.6e6	132	1	-1655.6826327136548
1.7e6	132	1	1.650426443981506e-12
1.8e6	132	1	-2.36173753661589e-12
1.9e6	132	1	-4.192644417543934e-12
2.0e6	132	1	-7.721892409722701e-14
2.1e6	132	1	-2.3329447442218157e-12
2.2e6	132	1	-1.896628452332092e-12
2.3e6	132	1	2.912792536728602e-12
2.4e6	132	1	-2.025511191199947e-12
2.5e6	132	1	-5.163947804498075e-12
2.6e6	132	1	-1.3240017319029811e-12
2.7e6	132	1	-3.663425744805233e-12
2.8e6	132	1	-1.93311022198613e-12
2.9e6	132	1	-2.587246386572378e-12
3.0e6	132	1	-4.68179100567496e-12
3.1e6	132	1	-2.9570803139232914e-12
3.2e6	132	1	-9.473044629165613e-13
3.3e6	132	1	-3.749279380709118e-12
3.4e6	132	1	-8.13261261738464e-13
3.5e6	132	1	-2.1203983131017416e-12
3.6e6	132	1	-5.206334997863119e-13
3.7e6	132	1	-1.1895246193041092e-12
3.8e6	132	1	-1.0651303016974773e-12
3.9e6	132	1	-1.6001262029664003e-12
4.0e6	132	1	-4.2860120203336413e-13
4.1e6	132	1	-1.5852417733049212e-13
4.2e6	132	1	-3.089585089353651e-12
4.3e6	132	1	-2.800968607816989e-13
4.4e6	132	1	-3.2630232540500078e-12
4.5e6	132	1	-7.504697431202265e-12
4.6e6	132	1	3.008742563138805e-12
4.7e6	132	1	-4.062777901775376e-12
4.8e6	132	1	-4.6629517053453e-12
4.9e6	132	1	-4.276918449524223e-12
5.0e6	132	1	-7.449193791869465e-12
5.1e6	132	1	-2.043942892697648e-12
5.2e6	132	1	-1.1018619592793753e-12
5.3e6	132	1	-5.731876977742851e-12
5.4e6	132	1	1.5086068054344087e-12
5.5e6	132	1	-1.7695421296849545e-12
5.6e6	132	1	-3.17813907800626e-12
5.7e6	132	1	5.866736216470973e-13
5.8e6	132	1	-1.6617478557355894e-12
5.9e6	132	1	-1.0943252153334942e-12
6.0e6	132	1	-5.655961445690392e-12
6.1e6	132	1	1.9796858871116784e-12
6.2e6	132	1	-3.185811909071244e-12
6.3e6	132	1	-3.885344915982768e-12
6.4e6	132	1	-2.6527217071021624e-12
6.5e6	132	1	-1.8823942606415833e-12
6.6e6	132	1	-2.615309225745434e-13
6.7e6	132	1	-1.3491631072814113e-12
6.8e6	132	1	-2.9356653652176275e-12
6.9e6	132	1	-2.9597460279081472e-12
7.0e6	132	1	-3.5445784033746397e-12
7.1e6	132	1	-3.031574492668442e-12
7.2e6	132	1	-1.8037003731917096e-12
7.3e6	132	1	1.2905631503522238e-12
7.4e6	132	1	2.8123683659298506e-13
7.5e6	132	1	-1.368394838571104e-12
7.6e6	132	1	-2.682066634481833e-12
7.7e6	132	1	-1.9995841110603307e-12
7.8e6	132	1	-1.0509378845337266e-12
7.9e6	132	1	-4.856625920329505e-12
8.0e6	132	1	1.7984970820898575e-13
8.1e6	132	1	1.1022291870255257e-12
8.2e6	132	1	1.2634200981420723e-12
8.3e6	132	1	-2.0429586808852314e-12
8.4e6	132	1	-3.261334660028043e-12
8.5e6	132	1	4.594283677199072e-16
8.6e6	132	1	2.5816491777426776e-13
8.7e6	132	1	-8.900499526104913e-12
8.8e6	132	1	-4.695743148575983e-12
8.9e6	132	1	-6.957315444318284e-13
9.0e6	132	1	-3.3680578135339613e-12
9.1e6	132	1	-4.58963991515105e-12
9.2e6	132	1	-1.1433402378258494e-12
9.3e6	132	1	-3.706513963972068e-12
9.4e6	132	1	-4.277268248085176e-12
9.5e6	132	1	8.383582988235613e-13
9.6e6	132	1	-4.552229712445298e-12
9.7e6	132	1	-3.0679758871808267e-12
9.8e6	132	1	-5.229137300139025e-12
9.9e6	132	1	-4.596327906249277e-13
1.0e7	132	1	-3.18886442045294e-12
100000.0	133	1	-2574.7856796635715
200000.0	133	1	-1808.683617132081
300000.0	133	1	-1397.9285239658673
400000.0	133	1	-1614.4459736263477
500000.0	133	1	-1757.5051985483374
600000.0	133	1	-1853.118043796821
700000.0	133	1	-1915.018525607781
800000.0	133	1	-1951.2477600701413
900000.0	133	1	-1966.8114289267082
1.0e6	133	1	-1964.9102196347083
1.1e6	133	1	-1947.5557546141563
1.2e6	133	1	-1915.8790525188524
1.3e6	133	1	-1870.2522334901457
1.4e6	133	1	-1810.2535856748543
1.5e6	133	1	-1734.4270634060463
1.6e6	133	1	-1639.6355961052275
1.7e6	133	1	2.0896162599929226e-12
1.8e6	133	1	3.265188641845956e-13
1.9e6	133	1	-2.323222594656223e-12
2.0e6	133	1	-1.1033208322353374e-12
2.1e6	133	1	-1.7570318499948233e-12
2.2e6	133	1	-5.341408936917588e-13
2.3e6	133	1	-1.3825532627409643e-12
2.4e6	133	1	-3.3951093656452603e-12
2.5e6	133	1	-2.8422994460911913e-12
2.6e6	133	1	-3.7615013465041e-12
2.7e6	133	1	-4.044498577997641e-12
2.8e6	133	1	-4.434541036885905e-12
2.9e6	133	1	-4.3572712286078605e-12
3.0e6	133	1	-1.8187315030304225e-12
3.1e6	133	1	-1.5876292527161228e-12
3.2e6	133	1	-3.4668636038231263e-12
3.3e6	133	1	-7.562633332154671e-13
3.4e6	133	1	-1.5814259112651225e-12
3.5e6	133	1	-2.0082417587986646e-12
3.6e6	133	1	-4.519088153664817e-13
3.7e6	133	1	-3.4408926027487937e-12
3.8e6	133	1	-7.382028110049646e-13
3.9e6	133	1	-8.125721701544447e-13
4.0e6	133	1	-4.214563960134601e-12
4.1e6	133	1	1.430215954966669e-12
4.2e6	133	1	-2.893695354769696e-13
4.3e6	133	1	-3.465028274776463e-12
4.4e6	133	1	-2.7534170899626303e-12
4.5e6	133	1	-1.8818852429681944e-12
4.6e6	133	1	2.3899259276975387e-13
4.7e6	133	1	-3.009226813343823e-12
4.8e6	133	1	3.162229568833786e-12
4.9e6	133	1	-7.441807835008318e-12
5.0e6	133	1	-3.880756136087432e-12
5.1e6	133	1	-1.4653215679392903e-12
5.2e6	133	1	-4.512163187894238e-12
5.3e6	133	1	-1.865395778979118e-12
5.4e6	133	1	-3.3839311007718144e-12
5.5e6	133	1	-3.6101554931130916e-12
5.6e6	133	1	-3.9232012741823045e-12
5.7e6	133	1	2.702255694002276e-13
5.8e6	133	1	-2.6398959182535607e-12
5.9e6	133	1	-1.1208444996169747e-12
6.0e6	133	1	-4.209548778784655e-12
6.1e6	133	1	-2.519922924590282e-12
6.2e6	133	1	-4.690316771012064e-12
6.3e6	133	1	-1.7404373538276433e-12
6.4e6	133	1	-2.2588587867322565e-12
6.5e6	133	1	-2.7253293922453095e-12
6.6e6	133	1	8.722283977094073e-13
6.7e6	133	1	-3.431653691580894e-12
6.8e6	133	1	-4.432902399530445e-12
6.9e6	133	1	-1.1761226041257381e-12
7.0e6	133	1	-2.7112675287792624e-12
7.1e6	133	1	1.3002936252987758e-12
7.2e6	133	1	5.177382468343022e-14
7.3e6	133	1	-5.17146293359251e-12
7.4e6	133	1	-3.333396444262059e-13
7.5e6	133	1	-3.0611107425562825e-12
7.6e6	133	1	9.380029975581785e-13
7.7e6	133	1	-5.9693943668143596e-12
7.8e6	133	1	-5.437974752839373e-13
7.9e6	133	1	-3.728927340111753e-12
8.0e6	133	1	-5.037457624142141e-12
8.1e6	133	1	-9.591766824284047e-14
8.2e6	133	1	1.8774663465683285e-12
8.3e6	133	1	-5.498416706526236e-12
8.4e6	133	1	-1.881348468978036e-13
8.5e6	133	1	7.551544995366337e-13
8.6e6	133	1	1.7387856860879001e-12
8.7e6	133	1	-3.0236223735061063e-12
8.8e6	133	1	-6.7693803244145465e-12
8.9e6	133	1	-7.288428101642124e-12
9.0e6	133	1	1.0775105844618664e-12
9.1e6	133	1	-4.150391581444956e-12
9.2e6	133	1	-5.694479933270419e-12
9.3e6	133	1	-2.333379604345961e-12
9.4e6	133	1	-4.3074348668803845e-13
9.5e6	133	1	-3.3359912164053157e-12
9.6e6	133	1	4.613362576587086e-13
9.7e6	133	1	3.0740606150348028e-12
9.8e6	133	1	-6.751644554993363e-12
9.9e6	133	1	-2.475323132671546e-12
1.0e7	133	1	-2.9497450487017853e-12
100000.0	134	1	-2631.1992759340337
200000.0	134	1	-1859.331220638577
300000.0	134	1	-1408.4335747049724
400000.0	134	1	-1543.2070722730975
500000.0	134	1	-1689.7403860708812
600000.0	134	1	-1788.627138454955
700000.0	134	1	-1853.7290880730816
800000.0	134	1	-1893.1786591561654
900000.0	134	1	-1912.0588553812786
1.0e6	134	1	-1913.6467452391646
1.1e6	134	1	-1900.0400974258591
1.2e6	134	1	-1872.478374811368
1.3e6	134	1	-1831.4835839491768
1.4e6	134	1	-1776.860163025277
1.5e6	134	1	-1707.5271770542406
1.6e6	134	1	-1621.0478071218645
1.7e6	134	1	-2.8094317999516902e-12
1.8e6	134	1	-1.1273268121632466e-12
1.9e6	134	1	8.350353435728573e-13
2.0e6	134	1	-3.08661958244344e-12
2.1e6	134	1	-3.2570487746544875e-12
2.2e6	134	1	-3.460513095982664e-12
2.3e6	134	1	3.32144807733529e-14
2.4e6	134	1	-5.023072761304532e-12
2.5e6	134	1	-7.887283237146452e-14
2.6e6	134	1	-1.5426565121907106e-12
2.7e6	134	1	8.689677290264797e-13
2.8e6	134	1	-5.662470597951288e-12
2.9e6	134	1	-2.0072655350098665e-12
3.0e6	134	1	-1.1376467777306765e-13
3.1e6	134	1	-5.61928419284279e-13
3.2e6	134	1	-1.8126015936184767e-12
3.3e6	134	1	-1.4851073172614653e-12
3.4e6	134	1	-8.916295765108301e-13
3.5e6	134	1	-4.275856622574072e-13
3.6e6	134	1	-6.474581964553553e-13
3.7e6	134	1	-3.052379704733495e-12
3.8e6	134	1	1.674083207260097e-13
3.9e6	134	1	-1.2714974807188733e-12
4.0e6	134	1	-3.4771198799509308e-12
4.1e6	134	1	-3.731461699800569e-12
4.2e6	134	1	-2.111002030425257e-12
4.3e6	134	1	-3.2047394608769404e-12
4.4e6	134	1	-3.44358145147984e-12
4.5e6	134	1	-3.195994608899695e-12
4.6e6	134	1	-6.812963772868643e-13
4.7e6	134	1	3.1115352886739527e-13
4.8e6	134	1	-2.903960052972565e-12
