Давление (Па),	Температура (К),	Сошлось?,	Min TPD (Дж/моль)
4.6e6	180	1	7.362396064371636e-12
4.7e6	180	1	6.322328324221283e-12
4.8e6	180	1	9.96943206563487e-13
4.9e6	180	1	-6.722212999595413e-13
5.0e6	180	1	1.3147603267392124e-12
5.1e6	180	1	-5.005434276595191e-12
5.2e6	180	1	-3.0172329792035987e-12
5.3e6	180	1	1.9623071503694213e-12
5.4e6	180	1	6.942322627209144e-12
5.5e6	180	1	-4.6928639410749725e-12
5.6e6	180	1	2.2818486805479578e-12
5.7e6	180	1	4.2722252919557885e-12
5.8e6	180	1	-1.0479557662353936e-12
5.9e6	180	1	6.411728285349132e-12
6.0e6	180	1	8.077417383502324e-13
6.1e6	180	1	8.325038182151016e-12
6.2e6	180	1	8.920037092589785e-12
6.3e6	180	1	-1.4135694296948248e-12
6.4e6	180	1	-3.9159943056267174e-12
6.5e6	180	1	1.0870046663724164e-11
6.6e6	180	1	1.0449272713373634e-11
6.7e6	180	1	8.353323431185486e-12
6.8e6	180	1	1.7488153733848967e-12
6.9e6	180	1	6.413045218294205e-12
7.0e6	180	1	3.1003675917806034e-12
7.1e6	180	1	-1.7368493660440895e-12
7.2e6	180	1	2.3863286123342303e-12
7.3e6	180	1	-5.837462789895238e-12
7.4e6	180	1	6.653118499373202e-12
7.5e6	180	1	-3.0966320375698086e-12
7.6e6	180	1	-4.599910296415599e-12
7.7e6	180	1	1.3099757145999466e-12
7.8e6	180	1	2.5013970488842446e-12
7.9e6	180	1	-4.849189724488419e-12
8.0e6	180	1	-6.385819031494346e-13
8.1e6	180	1	9.253466489421176e-13
8.2e6	180	1	-6.154057230717096e-13
8.3e6	180	1	2.505022492200028e-12
8.4e6	180	1	7.752485646508552e-12
8.5e6	180	1	-6.2668173025860665e-12
8.6e6	180	1	1.3207613019076579e-12
8.7e6	180	1	1.256962027646987e-11
8.8e6	180	1	4.300316779238958e-12
8.9e6	180	1	4.420141600555271e-12
9.0e6	180	1	9.873593445391873e-12
9.1e6	180	1	-1.2629866838237587e-12
9.2e6	180	1	-2.1501855353313728e-12
9.3e6	180	1	7.77084979344941e-12
9.4e6	180	1	-1.5345695685177593e-12
9.5e6	180	1	-3.5492674829029494e-12
9.6e6	180	1	-1.3254757527832433e-11
9.7e6	180	1	-1.5215732069218026e-11
9.8e6	180	1	-1.0018015103997573e-11
9.9e6	180	1	-3.945815767495645e-12
1.0e7	180	1	6.943283321813524e-13
100000.0	185	1	-4208.474576732495
200000.0	185	1	-3127.309642151929
300000.0	185	1	-3131.157196896181
400000.0	185	1	-3500.7418927356935
500000.0	185	1	-3696.421925615456
600000.0	185	1	-3814.501776728386
700000.0	185	1	-3867.7362710493826
800000.0	185	1	-3854.435829914647
900000.0	185	1	-738.6691208648801
1.0e6	185	1	-595.5418250606617
1.1e6	185	1	-467.971930142368
1.2e6	185	1	-353.2704258421127
1.3e6	185	1	-249.39694026378797
1.4e6	185	1	-154.7672247552386
1.5e6	185	1	-68.12725308247867
1.6e6	185	1	5.8605893846642304e-12
1.7e6	185	1	6.58626938523834e-12
1.8e6	185	1	-6.609258333765272e-12
1.9e6	185	1	3.835239336400301e-12
2.0e6	185	1	6.83876031162562e-13
2.1e6	185	1	-2.749967991494927e-12
2.2e6	185	1	-1.0930728097289198e-12
2.3e6	185	1	6.4175918878671585e-12
2.4e6	185	1	-2.8852654721791757e-13
2.5e6	185	1	5.1684616127396256e-12
2.6e6	185	1	5.843271016787305e-13
2.7e6	185	1	6.106653878856956e-12
2.8e6	185	1	-5.533990658031143e-13
2.9e6	185	1	-6.1638176489665474e-12
3.0e6	185	1	-3.29853735674796e-12
3.1e6	185	1	-2.4142636234094055e-12
3.2e6	185	1	3.0030571399834033e-12
3.3e6	185	1	1.8247044635899892e-12
3.4e6	185	1	-4.6918163290317425e-12
3.5e6	185	1	-7.517311866576688e-13
3.6e6	185	1	-1.2003759836435538e-12
3.7e6	185	1	-3.636841905917381e-13
3.8e6	185	1	-1.608544926691934e-12
3.9e6	185	1	-2.8676690064450075e-14
4.0e6	185	1	-5.914765425623367e-13
4.1e6	185	1	5.6323956153095985e-12
4.2e6	185	1	4.467510007224139e-13
4.3e6	185	1	-1.5737455301190239e-12
4.4e6	185	1	-3.332779305691689e-12
4.5e6	185	1	-4.6331350519633e-12
4.6e6	185	1	2.7459053724522087e-12
4.7e6	185	1	6.387843152247082e-13
4.8e6	185	1	-3.835989733052669e-12
4.9e6	185	1	-7.65701635295935e-12
5.0e6	185	1	2.8818111329068693e-12
5.1e6	185	1	-1.5976696724764265e-12
5.2e6	185	1	-4.020451797816151e-12
5.3e6	185	1	1.0765594636591306e-12
5.4e6	185	1	-6.45891170595155e-12
5.5e6	185	1	-2.7197368892461138e-12
5.6e6	185	1	4.85997823744793e-12
5.7e6	185	1	-4.7178374412105094e-12
5.8e6	185	1	-4.731108268925244e-12
5.9e6	185	1	-6.446542899715972e-13
6.0e6	185	1	-3.7295237707382655e-12
6.1e6	185	1	3.0913605254814726e-12
6.2e6	185	1	-6.747063370786573e-13
6.3e6	185	1	1.3662843160108253e-12
6.4e6	185	1	7.164996115981029e-12
6.5e6	185	1	-5.4789704115207295e-12
6.6e6	185	1	3.2102818904448157e-13
6.7e6	185	1	-4.1247233213809165e-12
6.8e6	185	1	-9.25305563609011e-12
6.9e6	185	1	-4.817707804451231e-12
7.0e6	185	1	-1.7481154395673944e-12
7.1e6	185	1	-1.2681428383256015e-11
7.2e6	185	1	-6.537216421043313e-12
7.3e6	185	1	-1.0757763274892853e-12
7.4e6	185	1	3.361320187575574e-12
7.5e6	185	1	2.9866413433100175e-12
7.6e6	185	1	-7.939762359404114e-12
7.7e6	185	1	-7.232088564893945e-12
7.8e6	185	1	1.611148200801344e-11
7.9e6	185	1	-1.7889802052944992e-12
8.0e6	185	1	-1.514737140784813e-12
8.1e6	185	1	1.316863872585566e-11
8.2e6	185	1	8.696974604783907e-12
8.3e6	185	1	5.185308969311506e-13
8.4e6	185	1	-1.4677059480966426e-12
8.5e6	185	1	-3.0730489157591682e-12
8.6e6	185	1	-9.766656579345608e-12
8.7e6	185	1	-2.767560283050731e-12
8.8e6	185	1	-8.64118591134902e-13
8.9e6	185	1	-4.486315138152062e-12
9.0e6	185	1	8.73425533016569e-12
9.1e6	185	1	7.885515662344649e-12
9.2e6	185	1	4.065519761256098e-12
9.3e6	185	1	-5.630722403366251e-12
9.4e6	185	1	-2.9641870555319194e-13
9.5e6	185	1	-7.820944538289342e-12
9.6e6	185	1	-2.793893717452974e-12
9.7e6	185	1	1.936803717622962e-13
9.8e6	185	1	-1.367764124074293e-11
9.9e6	185	1	-1.234407270411103e-12
1.0e7	185	1	1.1339985301491947e-11
100000.0	190	1	-4452.642451625666
200000.0	190	1	-3342.792119381921
300000.0	190	1	-2867.5937302939024
400000.0	190	1	-3277.373272877808
500000.0	190	1	-3489.53325984137
600000.0	190	1	-3624.9658287759335
700000.0	190	1	-3698.8920225203237
800000.0	190	1	-3714.6339121090514
900000.0	190	1	-875.8884463320809
1.0e6	190	1	-728.1441925580706
1.1e6	190	1	-596.3635759398612
1.2e6	190	1	-477.78409907271384
1.3e6	190	1	-370.30933304836765
1.4e6	190	1	-272.31118163787716
1.5e6	190	1	-182.50055597489356
1.6e6	190	1	-99.8399020323705
1.7e6	190	1	-23.482327799046068
1.8e6	190	1	1.5916703542738324e-11
1.9e6	190	1	8.730495466109309e-12
2.0e6	190	1	7.852727853824987e-12
2.1e6	190	1	8.784001575157935e-12
2.2e6	190	1	6.4140013152037476e-12
2.3e6	190	1	8.96630751416605e-13
2.4e6	190	1	5.454456574989844e-12
2.5e6	190	1	-1.1514967581879865e-12
2.6e6	190	1	5.6176963173512964e-12
2.7e6	190	1	1.2243554640186533e-11
2.8e6	190	1	6.8752197809668e-12
2.9e6	190	1	2.8311915054664467e-12
3.0e6	190	1	7.818725986205761e-12
3.1e6	190	1	1.3087560955761177e-12
3.2e6	190	1	5.392226873617446e-12
3.3e6	190	1	3.575704185868056e-12
3.4e6	190	1	2.1819130297017278e-13
3.5e6	190	1	2.383085685709295e-12
3.6e6	190	1	2.270495003489116e-12
3.7e6	190	1	4.566453992553305e-12
3.8e6	190	1	6.116099942850891e-12
3.9e6	190	1	1.3212054605742096e-12
4.0e6	190	1	-5.547053213896674e-12
4.1e6	190	1	-1.000182365924686e-11
4.2e6	190	1	3.2458977217467936e-12
4.3e6	190	1	1.8193380880467255e-12
4.4e6	190	1	2.9339925484945595e-12
4.5e6	190	1	-4.06363526880252e-12
4.6e6	190	1	3.7219858813920814e-12
4.7e6	190	1	-2.828006993621686e-13
4.8e6	190	1	-5.926725032783225e-12
4.9e6	190	1	3.410246118427853e-12
5.0e6	190	1	4.440403868709829e-13
5.1e6	190	1	3.552371978933315e-12
5.2e6	190	1	-4.6056356224990526e-12
5.3e6	190	1	-5.4246511152673555e-12
5.4e6	190	1	3.305758583673846e-12
5.5e6	190	1	9.083918818162621e-13
5.6e6	190	1	-3.838978505747714e-12
5.7e6	190	1	-6.525765211952243e-12
5.8e6	190	1	-3.4197174341680115e-12
5.9e6	190	1	-7.480319311967956e-13
6.0e6	190	1	-5.720895047430343e-12
6.1e6	190	1	5.419045712108574e-13
6.2e6	190	1	-1.476909530274701e-12
6.3e6	190	1	-3.2626123990778157e-12
6.4e6	190	1	2.1884636657254703e-12
6.5e6	190	1	-1.6105464299709122e-13
6.6e6	190	1	-3.692873752018239e-12
6.7e6	190	1	3.6514466275649245e-12
6.8e6	190	1	-3.734823079059799e-12
6.9e6	190	1	-1.6484186469300924e-12
7.0e6	190	1	-1.66505669996664e-12
7.1e6	190	1	7.751871315534765e-13
7.2e6	190	1	-1.1515767437633056e-11
7.3e6	190	1	4.957995107946877e-12
7.4e6	190	1	-6.6290972472294956e-12
7.5e6	190	1	1.195141947935046e-11
7.6e6	190	1	9.837157559989043e-12
7.7e6	190	1	-2.4487298556661393e-12
7.8e6	190	1	-7.36759308838259e-12
7.9e6	190	1	-1.411754429518305e-12
8.0e6	190	1	3.4923930575540742e-12
8.1e6	190	1	1.1203312967749692e-11
8.2e6	190	1	2.7791330799097308e-12
8.3e6	190	1	4.527892818476586e-12
8.4e6	190	1	4.523218308762002e-12
8.5e6	190	1	6.272815950107973e-12
8.6e6	190	1	-7.465832304183158e-13
8.7e6	190	1	3.459134005642339e-12
8.8e6	190	1	1.5031419560826876e-11
8.9e6	190	1	2.958977248099725e-13
9.0e6	190	1	1.731169535794299e-11
9.1e6	190	1	1.2629991860300602e-12
9.2e6	190	1	-3.739850375455815e-12
9.3e6	190	1	7.29225595110395e-12
9.4e6	190	1	-7.128068907423079e-12
9.5e6	190	1	1.710068040948129e-13
9.6e6	190	1	2.441128760721431e-13
9.7e6	190	1	-3.93289711913972e-12
9.8e6	190	1	5.6120968671400685e-12
9.9e6	190	1	5.021935178903952e-12
1.0e7	190	1	5.517413748914925e-12
100000.0	195	1	-4696.019220785594
200000.0	195	1	-3557.473967925463
300000.0	195	1	-2885.657195980576
400000.0	195	1	-3053.313936354264
500000.0	195	1	-3281.1181500821012
600000.0	195	1	-3432.4863400154377
700000.0	195	1	-3524.4460206083863
800000.0	195	1	-3563.3875704911065
900000.0	195	1	-3546.0486782814405
1.0e6	195	1	-859.6384545004969
1.1e6	195	1	-723.695570564029
1.2e6	195	1	-601.2879713251197
1.3e6	195	1	-490.26334241955544
1.4e6	195	1	-388.94993792426345
1.5e6	195	1	-296.02383663167547
1.6e6	195	1	-210.41914898789935
1.7e6	195	1	-131.2655191540657
1.8e6	195	1	-57.843547669871214
1.9e6	195	1	3.7255354427530654e-11
2.0e6	195	1	3.691297284112369e-11
2.1e6	195	1	3.427665592223121e-11
2.2e6	195	1	2.970539396060512e-11
2.3e6	195	1	3.535841075225782e-11
2.4e6	195	1	2.632325621040356e-11
2.5e6	195	1	2.5306074239155735e-11
2.6e6	195	1	9.029307005857176e-12
2.7e6	195	1	1.9112556575904237e-11
2.8e6	195	1	2.0049780642705274e-11
2.9e6	195	1	1.810043373593872e-11
3.0e6	195	1	1.4848250951796267e-11
3.1e6	195	1	1.5120873493200057e-11
3.2e6	195	1	1.0519174900168633e-11
3.3e6	195	1	1.2537390139196088e-11
3.4e6	195	1	5.672068297359924e-12
3.5e6	195	1	8.44269791610338e-12
3.6e6	195	1	5.957486132017464e-12
3.7e6	195	1	1.2177005958473666e-12
3.8e6	195	1	-3.0076655277650258e-12
3.9e6	195	1	5.278609485821241e-12
4.0e6	195	1	9.374284551735834e-12
4.1e6	195	1	8.789383080403702e-12
4.2e6	195	1	8.833975238332122e-12
4.3e6	195	1	-1.8408484914363143e-12
4.4e6	195	1	-2.0026290603039273e-12
4.5e6	195	1	1.601182206300341e-12
4.6e6	195	1	5.065008688073108e-12
4.7e6	195	1	1.6107040729667916e-12
4.8e6	195	1	-4.4972374789291076e-12
4.9e6	195	1	-3.2233928932067987e-13
5.0e6	195	1	-5.605063566331992e-13
5.1e6	195	1	-2.6875125185726358e-12
5.2e6	195	1	-7.595213317329076e-13
5.3e6	195	1	-7.532183630607446e-12
5.4e6	195	1	3.002115036058149e-12
5.5e6	195	1	-4.979666981227201e-12
5.6e6	195	1	1.6407019413054464e-12
5.7e6	195	1	1.233866829509437e-12
5.8e6	195	1	-5.7610593948370994e-12
5.9e6	195	1	1.9936143698612383e-12
6.0e6	195	1	-1.7570314574479919e-12
6.1e6	195	1	2.6653369486798976e-12
6.2e6	195	1	5.25968722378924e-12
6.3e6	195	1	1.450071318446003e-12
6.4e6	195	1	-2.0312641847675898e-12
6.5e6	195	1	-5.030882865652382e-12
6.6e6	195	1	4.603157505639116e-12
6.7e6	195	1	6.6602278874568644e-12
6.8e6	195	1	-2.0894065591461983e-12
6.9e6	195	1	-7.492459720004471e-12
7.0e6	195	1	-1.4468546464543007e-12
7.1e6	195	1	2.293687578736568e-12
7.2e6	195	1	-3.8760612558128016e-12
7.3e6	195	1	-2.8413854470367645e-12
7.4e6	195	1	8.99738491752565e-12
7.5e6	195	1	1.7594538022705497e-12
7.6e6	195	1	-7.513040618236863e-14
7.7e6	195	1	-1.3745216597538636e-12
7.8e6	195	1	-7.155226566716406e-12
7.9e6	195	1	-3.328334295318999e-13
8.0e6	195	1	1.1932141269510067e-14
8.1e6	195	1	-7.471318444255933e-12
8.2e6	195	1	-5.682638907705622e-12
8.3e6	195	1	4.387695745165646e-12
8.4e6	195	1	1.0176447932689291e-11
8.5e6	195	1	-9.279309259659931e-12
8.6e6	195	1	-7.49344077897497e-12
8.7e6	195	1	-2.466328654976077e-12
8.8e6	195	1	7.601951235725588e-12
8.9e6	195	1	7.2310736271466555e-12
9.0e6	195	1	5.421087224141783e-12
9.1e6	195	1	2.531919241628678e-12
9.2e6	195	1	-3.956539198678654e-12
9.3e6	195	1	4.675926330601464e-12
9.4e6	195	1	1.0688479190062322e-12
9.5e6	195	1	-5.777694552715033e-12
9.6e6	195	1	7.176593844407798e-12
9.7e6	195	1	7.531183616733654e-12
9.8e6	195	1	-1.65392081879546e-12
9.9e6	195	1	-2.198485648596067e-12
1.0e7	195	1	-7.626449266621678e-13
100000.0	200	1	-4938.588838145297
200000.0	200	1	-3771.3393591594026
300000.0	200	1	-3082.771348453516
400000.0	200	1	-2805.413167667618
500000.0	200	1	-3071.508266419512
600000.0	200	1	-3237.7089024863317
700000.0	200	1	-3345.7763811306795
800000.0	200	1	-3404.1349477660474
900000.0	200	1	-3413.6707741050677
1.0e6	200	1	-989.9265247329098
1.1e6	200	1	-849.8684296915194
1.2e6	200	1	-723.6807922847809
1.3e6	200	1	-609.1555458714219
1.4e6	200	1	-504.57744626479365
1.5e6	200	1	-408.5879135723082
1.6e6	200	1	-320.09292365932026
1.7e6	200	1	-238.19889162644287
1.8e6	200	1	-162.1669315382512
1.9e6	200	1	-91.37952506798223
2.0e6	200	1	-25.31577991141032
2.1e6	200	1	1.2275509043502622e-10
2.2e6	200	1	1.0778867197674263e-10
2.3e6	200	1	9.644783740105425e-11
2.4e6	200	1	8.856405414809157e-11
2.5e6	200	1	7.652093444564939e-11
2.6e6	200	1	6.426653323008888e-11
2.7e6	200	1	6.380258514983132e-11
2.8e6	200	1	5.07812308642077e-11
2.9e6	200	1	4.7857798290713155e-11
3.0e6	200	1	4.613372552898787e-11
3.1e6	200	1	3.690910367593579e-11
3.2e6	200	1	4.1773845992597314e-11
3.3e6	200	1	3.238970818441288e-11
3.4e6	200	1	2.759818876251277e-11
3.5e6	200	1	2.4279954972559678e-11
3.6e6	200	1	2.5231207477060397e-11
3.7e6	200	1	2.356259824298594e-11
3.8e6	200	1	1.58986731657422e-11
3.9e6	200	1	2.046976967811677e-11
4.0e6	200	1	1.9325956769145405e-11
4.1e6	200	1	1.5074677319143817e-11
4.2e6	200	1	1.2410363074656303e-11
4.3e6	200	1	1.5402220162252442e-11
4.4e6	200	1	1.1921232840402148e-11
4.5e6	200	1	1.2172296197788916e-11
4.6e6	200	1	1.24594293758086e-11
4.7e6	200	1	-1.6421060881509006e-12
4.8e6	200	1	1.732672429740744e-12
4.9e6	200	1	2.668539421011272e-13
5.0e6	200	1	6.061148131520418e-12
5.1e6	200	1	-1.9683580530479097e-12
5.2e6	200	1	-3.7484501485033576e-12
5.3e6	200	1	-4.803834366157601e-13
5.4e6	200	1	-5.794904175114059e-12
5.5e6	200	1	-8.7475590464757e-12
5.6e6	200	1	1.1594154184901145e-11
5.7e6	200	1	-1.0769198507671988e-12
5.8e6	200	1	4.959177694690252e-12
5.9e6	200	1	-2.057542396009804e-12
6.0e6	200	1	2.422012873733951e-12
6.1e6	200	1	-2.6532555449584883e-12
6.2e6	200	1	-4.548882924255027e-12
6.3e6	200	1	5.5930133706924914e-12
6.4e6	200	1	-1.7698982877163358e-12
6.5e6	200	1	2.520324301634371e-12
6.6e6	200	1	-3.298211205017554e-12
6.7e6	200	1	1.2315791663136243e-11
6.8e6	200	1	3.767961440635011e-12
6.9e6	200	1	6.1336540704902236e-12
7.0e6	200	1	-7.124071636972241e-13
7.1e6	200	1	-8.537797002044524e-13
7.2e6	200	1	9.695102081992268e-13
7.3e6	200	1	-6.59490606520546e-13
7.4e6	200	1	-2.644564604060767e-12
7.5e6	200	1	-2.5029320114980727e-13
7.6e6	200	1	-8.829108559711696e-12
7.7e6	200	1	-2.4395851211020912e-12
7.8e6	200	1	6.325165749916347e-12
7.9e6	200	1	2.544169688562404e-12
8.0e6	200	1	-1.0446483698152605e-12
8.1e6	200	1	-1.672677438452428e-12
8.2e6	200	1	2.3210445067659013e-12
8.3e6	200	1	7.61284255646204e-12
8.4e6	200	1	-8.321195461331735e-12
8.5e6	200	1	-7.63480512806173e-12
8.6e6	200	1	-3.2516702817755178e-12
8.7e6	200	1	-2.648404057026938e-12
8.8e6	200	1	1.7234119947112658e-13
8.9e6	200	1	-5.09876063692718e-12
9.0e6	200	1	-2.8518698887207384e-12
9.1e6	200	1	1.29944588634956e-11
9.2e6	200	1	-1.090333463672885e-12
9.3e6	200	1	-7.214824508769598e-13
9.4e6	200	1	8.471162190633449e-14
9.5e6	200	1	-4.171665801767422e-12
9.6e6	200	1	5.3052908762760186e-12
9.7e6	200	1	1.1760671307799696e-13
9.8e6	200	1	1.577683708163329e-12
9.9e6	200	1	-5.822528547020224e-12
1.0e7	200	1	8.09504020890181e-13
100000.0	205	1	-5180.333053885373
200000.0	205	1	-3984.3701965137175
300000.0	205	1	-3279.041582286315
400000.0	205	1	-2774.7650980169187
500000.0	205	1	-2860.971378163459
600000.0	205	1	-3041.125832100471
700000.0	205	1	-3163.8547544204102
800000.0	205	1	-3239.0230755951093
900000.0	205	1	-3270.0329787039077
1.0e6	205	1	-3253.636985173008
1.1e6	205	1	-974.7755193922292
1.2e6	205	1	-844.8550915413123
1.3e6	205	1	-726.8772912138626
1.4e6	205	1	-619.0834958757828
1.5e6	205	1	-520.0806023264103
1.6e6	205	1	-428.74660604548467
1.7e6	205	1	-344.1648703414421
1.8e6	205	1	-265.5772286016424
1.9e6	205	1	-192.34980239908816
2.0e6	205	1	-123.94761984596582
2.1e6	205	1	-59.915459397861085
2.2e6	205	1	4.739523213454465e-12
2.3e6	205	1	-1.621737798576401e-12
2.4e6	205	1	1.6232689834232844e-12
2.5e6	205	1	3.2086865140530576e-12
2.6e6	205	1	-3.718987432192646e-13
2.7e6	205	1	-2.4055428432350184e-12
2.8e6	205	1	1.9343201113119005e-10
2.9e6	205	1	1.7551580328012406e-10
3.0e6	205	1	1.5573673036936575e-10
3.1e6	205	1	1.368220017535296e-10
3.2e6	205	1	1.205963918679033e-10
3.3e6	205	1	1.1564115588507881e-10
3.4e6	205	1	9.887519280974214e-11
3.5e6	205	1	8.96360483125351e-11
3.6e6	205	1	8.259321042846865e-11
3.7e6	205	1	8.029321717055449e-11
3.8e6	205	1	6.458272106121474e-11
3.9e6	205	1	-6.657563284435128e-12
4.0e6	205	1	6.015780812406758e-11
4.1e6	205	1	4.676402345330129e-11
4.2e6	205	1	5.850404785189695e-11
4.3e6	205	1	3.440298382544754e-11
4.4e6	205	1	1.0541237655437193e-11
4.5e6	205	1	4.856321880817704e-13
4.6e6	205	1	3.215589998591638e-11
4.7e6	205	1	2.7910748365278515e-11
4.8e6	205	1	2.4200767664806985e-11
4.9e6	205	1	2.3338979159666026e-11
5.0e6	205	1	2.3113015990591616e-11
5.1e6	205	1	2.3542476101185913e-11
5.2e6	205	1	2.3695548290441487e-12
5.3e6	205	1	1.1141632213183816e-11
5.4e6	205	1	1.2727765076690073e-13
5.5e6	205	1	4.50094573835021e-12
5.6e6	205	1	1.094074833442489e-11
5.7e6	205	1	1.1602877939855243e-11
5.8e6	205	1	-3.005410658296799e-12
5.9e6	205	1	5.533816270887962e-12
6.0e6	205	1	2.8053234682348747e-12
6.1e6	205	1	1.0894748683870875e-11
6.2e6	205	1	3.833492320782193e-12
6.3e6	205	1	6.02981817851133e-12
6.4e6	205	1	1.2686612651797817e-11
6.5e6	205	1	1.4710691391699345e-11
6.6e6	205	1	7.172964086306181e-12
6.7e6	205	1	2.3654522690098358e-12
6.8e6	205	1	-3.314672937981735e-12
6.9e6	205	1	1.4347794511455816e-11
7.0e6	205	1	8.475164065555388e-13
7.1e6	205	1	2.7042268841955333e-13
7.2e6	205	1	-6.348204365067174e-13
7.3e6	205	1	-1.4310231195554038e-12
7.4e6	205	1	5.0680928908881234e-12
7.5e6	205	1	-7.362052455292187e-13
7.6e6	205	1	-1.5661741922887856e-12
7.7e6	205	1	2.2617725089200437e-12
7.8e6	205	1	-1.262541368110201e-13
7.9e6	205	1	8.109000965280874e-12
8.0e6	205	1	-1.798272251593569e-12
8.1e6	205	1	1.3649807195995067e-14
8.2e6	205	1	2.48334436104029e-12
8.3e6	205	1	3.471956991791267e-12
8.4e6	205	1	-6.80311282839647e-13
8.5e6	205	1	-6.052933016463015e-14
8.6e6	205	1	-6.313350666906081e-12
8.7e6	205	1	6.6699005869742985e-12
8.8e6	205	1	-6.043205618945979e-12
8.9e6	205	1	-4.4562897243019626e-12
9.0e6	205	1	1.455517869045856e-13
9.1e6	205	1	-4.1092087482816515e-12
9.2e6	205	1	9.442404001839275e-12
9.3e6	205	1	-7.662880533153846e-12
9.4e6	205	1	-3.961596594390451e-12
9.5e6	205	1	1.2677047928652367e-12
9.6e6	205	1	-8.102013676996559e-12
9.7e6	205	1	-1.6927231575518224e-12
9.8e6	205	1	1.5154008114277775e-13
9.9e6	205	1	-1.038618230455408e-12
1.0e7	205	1	-3.688497185295818e-12
100000.0	210	1	-5421.231185180891
200000.0	210	1	-4196.545889635746
300000.0	210	1	-3474.4475144704425
400000.0	210	1	-2958.2898580412325
500000.0	210	1	-2649.7277340946916
600000.0	210	1	-2843.1226654373436
700000.0	210	1	-2979.3946877164344
800000.0	210	1	-3069.489331600744
900000.0	210	1	-3118.4551129204215
1.0e6	210	1	-3126.2981345645217
1.1e6	210	1	-3086.111853855243
1.2e6	210	1	-964.6947063699046
1.3e6	210	1	-843.3121974081013
1.4e6	210	1	-732.3511564594343
1.5e6	210	1	-630.3840670077421
1.6e6	210	1	-536.2610672235561
1.7e6	210	1	-449.0426076488198
1.8e6	210	1	-367.9513995795864
1.9e6	210	1	-292.3373872385091
2.0e6	210	1	-221.65173201088632
2.1e6	210	1	-155.42717032137165
2.2e6	210	1	-93.26296824862122
2.3e6	210	1	-34.81325095771134
2.4e6	210	1	1.6456558609313082e-13
2.5e6	210	1	5.118478476348956e-12
2.6e6	210	1	7.710372840414106e-12
2.7e6	210	1	6.271792045669904e-12
2.8e6	210	1	-8.628946285261195e-13
2.9e6	210	1	9.264247694180418e-13
3.0e6	210	1	1.094787595404571e-11
3.1e6	210	1	1.178658983835932e-12
3.2e6	210	1	1.1638536610695562e-11
3.3e6	210	1	1.5660528565131573e-13
3.4e6	210	1	5.519407901641987e-13
3.5e6	210	1	5.451685178054118e-12
3.6e6	210	1	1.1757557953498768e-13
3.7e6	210	1	-3.533662552564036e-12
3.8e6	210	1	-4.827908238529089e-12
3.9e6	210	1	1.8323902887650706e-10
4.0e6	210	1	1.8841770388377567e-12
4.1e6	210	1	3.2963799604431715e-12
4.2e6	210	1	7.545635198212466e-12
4.3e6	210	1	8.986375781960126e-11
4.4e6	210	1	-1.3368895088725942e-12
4.5e6	210	1	1.067573680282527e-10
4.6e6	210	1	4.821484081126218e-11
4.7e6	210	1	5.764892971088682e-12
4.8e6	210	1	2.3491063559427303e-13
4.9e6	210	1	-6.247390618881448e-12
5.0e6	210	1	6.626008373705403e-11
5.1e6	210	1	6.155272130750969e-11
5.2e6	210	1	5.232452692698411e-11
5.3e6	210	1	5.006073826958543e-11
5.4e6	210	1	2.956503499049884e-11
5.5e6	210	1	2.1767137815516605e-11
5.6e6	210	1	1.0872466148963492e-11
5.7e6	210	1	9.689468262572172e-12
5.8e6	210	1	1.544042210711513e-11
5.9e6	210	1	3.118941018539871e-12
6.0e6	210	1	6.383461393212695e-12
6.1e6	210	1	-2.9018813583634936e-12
6.2e6	210	1	-5.381259267399699e-13
6.3e6	210	1	-3.6506838676196585e-12
6.4e6	210	1	-4.218295892167816e-12
6.5e6	210	1	7.943647726638223e-12
6.6e6	210	1	-1.2515388844638181e-12
6.7e6	210	1	-3.744009879821106e-12
6.8e6	210	1	1.8856750216871736e-12
6.9e6	210	1	7.518186499245495e-12
7.0e6	210	1	1.0072876167606208e-11
7.1e6	210	1	1.5314997818646932e-11
7.2e6	210	1	5.976774102218509e-12
7.3e6	210	1	-4.5799917677835644e-12
7.4e6	210	1	4.7617557683357625e-12
7.5e6	210	1	1.3636540654267046e-11
7.6e6	210	1	1.0983955715457294e-12
7.7e6	210	1	2.0308291859153296e-12
7.8e6	210	1	3.243646657150566e-12
7.9e6	210	1	-5.047570299015688e-13
8.0e6	210	1	1.2464916794054093e-12
8.1e6	210	1	-1.3952486220417462e-12
8.2e6	210	1	3.3890530017218444e-12
8.3e6	210	1	4.1570641175800276e-12
8.4e6	210	1	7.302571816290761e-12
8.5e6	210	1	1.3795478567011146e-12
8.6e6	210	1	6.1612486556357655e-12
8.7e6	210	1	-1.6193361958966555e-12
8.8e6	210	1	7.499577015987729e-12
8.9e6	210	1	1.923822978363871e-12
9.0e6	210	1	6.0343555239456e-12
9.1e6	210	1	-5.767545681767839e-12
9.2e6	210	1	1.6888495335824934e-12
9.3e6	210	1	3.7740946639045446e-12
9.4e6	210	1	-9.32121721253015e-12
9.5e6	210	1	-6.942532256005128e-12
9.6e6	210	1	-5.066825004538828e-12
9.7e6	210	1	1.2828844262672678e-12
9.8e6	210	1	-1.9131791352436193e-12
